School,year,offPassYd,offRushYd,offRushYdAvg,defPassYd,defRushYd,defRushYdAvg,difTakaways,offTDpP,defTDpP,totPenalties,offPassYdAvg,defPassYdAvg,offTD,defTD,runAvgoffPassYd,runAvgoffRushYd,runAvgoffRushYdAvg,runAvgdefPassYd,runAvgdefRushYd,runAvgdefRushYdAvg,runAvgdifTakeaways,runAvgoffTDpP,runAvgdefTDpP,runAvgtotPenalties,runAvgoffPassYdAvg,runAvgdefPassYdAvg,runAvgoffTD,runAvgdefTD
Tulsa,1972,162.5,144.5,3,103.5,214,4.1,,0.027894003,,,6.79916318,5.335051546,2,,183.8639167,130.2074684,3.074996583,123.3664041,182.6564849,3.774642809,,0.034005524,0.036861204,,6.282254242,5.784066744,2.415529592,2.506196408
Tulsa,1973,236.5,111.4,2.8,115.7,168.5,3.3,,0.041958042,,,7.299382716,5.903061224,3,,191.7593292,127.3863481,3.033747096,122.2164435,180.5330122,3.703446387,,0.035198402,0.036861204,,6.434823513,5.801915916,2.503200153,2.506196408
Tulsa,1974,219.7,133.4,3.1,110.4,171.3,3.2,,0.044295302,0.03030303,,6.952531646,5.134883721,3.3,2.3,195.9504298,128.2883959,3.043685031,120.443977,179.1480603,3.627929429,,0.036562937,0.035877478,,6.512479733,5.701861087,2.62272013,2.475266947
Tulsa,1975,219.7,229.1,5.1,107.3,210,3.9,,0.055020633,0.027932961,,7.818505338,6.238372093,4,2,199.5128654,143.4101365,3.352132277,118.4723804,183.7758513,3.668740015,,0.039331591,0.034685801,,6.708383574,5.782337738,2.829312111,2.403976905
Tulsa,1976,175.1,132.9,3.1,106.8,141.2,3,,0.030683403,0.025679758,,5.976109215,5.393939394,2.2,1.7,195.8509356,141.8336161,3.314312435,116.7215234,177.3894736,3.568429013,,0.038034363,0.033334894,,6.59854242,5.724077986,2.734915294,2.298380369
Tulsa,1977,185.4,164.2,3.3,161.5,294.5,5.2,,0.027568922,0.057142857,,6.306122449,7.916666667,2.2,4.4,194.2832952,145.1885736,3.31216557,123.4382949,194.9560526,3.813164661,,0.036464547,0.036906089,,6.554679424,6.052966288,2.654678,2.613623314
Tulsa,1978,171.9,196.5,3.5,174.1,191.7,3.7,,0.043882979,0.025477707,,8.770408163,6.569811321,3.3,2,190.9258009,152.8852876,3.340340734,131.0375506,194.4676447,3.796189962,,0.037577312,0.035191832,,6.887038735,6.130493043,2.7514763,2.521579817
Tulsa,1979,100.5,197,3.6,101,210.4,4,,0.028860029,0.033576642,,6.979166667,6.273291925,2,2.3,177.3619308,159.5024945,3.379289624,126.531918,196.857498,3.826761467,,0.036269719,0.034949553,,6.900857925,6.151912875,2.638754855,2.488342844
Tulsa,1980,121.1,227,4.1,148.9,156.5,3.3,,0.036885246,0.036312849,,6.84180791,6.336170213,2.7,2.6,168.9226412,169.6271203,3.487396181,129.8871303,190.8038733,3.747747247,,0.036362048,0.035154048,,6.892000423,6.179551476,2.647941627,2.505091418
Tulsa,1981,92.3,212.2,3.7,128.5,190,3.9,,0.048710602,0.030973451,,7.045801527,6.692708333,3.4,2.1,157.429245,176.0130522,3.519286753,129.6790608,190.6832923,3.77058516,,0.038214331,0.034526958,,6.915070588,6.256525005,2.760750383,2.444327705
Tulsa,1982,91.5,304.2,5.2,234.9,150.5,3.7,,0.046703297,0.027522936,,6.443661972,6.673295455,3.4,2.1,147.5398583,195.2410944,3.77139374,145.4622017,184.6557984,3.759997386,,0.039487676,0.033476355,,6.844359296,6.319040572,2.856637825,2.392678549
Tulsa,1983,99.2,277.5,5.1,167.7,161.7,3.7,,0.046043165,0.030898876,,6.569536424,6.098181818,3.2,2.2,140.2888795,207.5799302,3.970684679,148.7978714,181.2124287,3.750997778,,0.040471,0.033089733,,6.803135865,6.285911759,2.908142151,2.363776767
Tulsa,1984,135.4,217.6,4.3,163.6,161.3,3.7,,0.040229885,0.029829545,,7.318918919,6.104477612,2.8,2.1,139.5555476,209.0829407,4.020081977,151.0181907,178.2255644,3.743348112,,0.040434832,0.032600705,,6.880503323,6.258696637,2.891920829,2.324210252
Tulsa,1985,105.5,308.2,5.3,168.8,223.8,4.8,,0.041265475,0.052556818,,7.033333333,7.213675214,3,3.7,134.4472154,223.9504996,4.212069681,153.6854621,185.0617297,3.901845895,,0.040559429,0.035594122,,6.903427825,6.401943423,2.908132704,2.530578714
Tulsa,1986,124.5,289.5,4.9,154,178.4,3.9,,0.042666667,0.02970297,,7.929936306,6.234817814,3.2,2.1,132.9551331,233.7829247,4.315259229,153.7326428,184.0624703,3.901569011,,0.040875514,0.034710449,,7.057404097,6.376874582,2.951912799,2.465991907
Tulsa,1987,188.6,116.7,3.2,152.8,249.4,4.9,,0.028614458,0.056756757,,6.371621622,6.50212766,1.9,4.2,141.3018632,216.220486,4.147970344,153.5927464,193.8630997,4.051333659,,0.039036356,0.038017395,,6.954536725,6.395662544,2.794125879,2.726093121
Tulsa,1988,249.4,128.7,3.2,237.7,162,3.9,,0.035064935,0.047489824,,6.832876712,7.336419753,2.7,3.5,157.5165837,203.0924131,4.005774793,166.2088344,189.0836348,4.02863361,,0.038440643,0.03943826,,6.936287724,6.536776125,2.780006997,2.842179153
Tulsa,1989,203.6,163,4.1,197.8,134,3.6,,0.038863976,0.03776435,,7.403636364,6.844290657,2.6,2.5,164.4290961,197.0785511,4.019908574,170.9475092,180.8210895,3.964338569,,0.038504143,0.039187173,,7.00639002,6.582903305,2.753005948,2.79085228
Tulsa,1990,150.2,190.1,4.4,202.8,164.7,3.7,,0.027063599,0.045649073,,4.940789474,7.891050584,2,3.2,162.2947317,196.0317684,4.076922288,175.7253829,178.4029261,3.924687783,,0.036788061,0.040156458,,6.696549938,6.779125397,2.640055055,2.852224438
Tulsa,1991,178,170.3,4.1,132.2,137.1,3.7,,0.046511628,0.035234899,,7.807017544,5.772925764,3,2.1,164.650522,192.1720032,4.080383945,169.1965754,172.2074872,3.890984616,,0.038246596,0.039418224,,6.863120079,6.628195452,2.694046797,2.739390772
Tulsa,1992,198.3,159.5,3.6,165.5,221.6,5,,0.028683181,0.037707391,,6.101538462,7.626728111,2.2,2.5,169.6979437,187.2712027,4.008326353,168.6420891,179.6163641,4.057336923,,0.036812084,0.039161599,,6.748882836,6.777975351,2.619939778,2.703482156
Tulsa,1993,286.6,124.3,3.3,153.4,183.9,4.2,,0.03480589,0.04,,7.704301075,6.527659574,2.6,2.7,187.2332521,177.8255223,3.9020774,166.3557757,180.2589095,4.078736385,,0.036511155,0.039287359,,6.892195572,6.740427984,2.616948811,2.702959833
Tulsa,1994,204.3,173.6,4,152.8,199.4,4.3,,0.031128405,0.043971631,,6.116766467,6.447257384,2.4,3.1,189.7932643,177.191694,3.91676579,164.3224094,183.1300731,4.111925927,,0.035703742,0.03999,,6.775881206,6.696452394,2.584406489,2.762515858
Tulsa,1995,140.4,178.9,3.8,225.3,177.5,4.1,,0.027662517,0.04454023,,5.441860465,8.469924812,2,3.1,182.3842747,177.4479399,3.899250921,173.469048,182.2855621,4.110137038,,0.034497559,0.040672535,,6.575778095,6.962473257,2.496745516,2.813138479
Tulsa,1996,208.5,175.2,4.1,176.4,264.4,5.5,,0.030144168,0.055476529,,6.299093656,7.910313901,2.3,3.9,186.3016335,177.1107489,3.929363283,173.9086908,194.6027278,4.318616482,,0.03384455,0.042893134,,6.534275429,7.104649354,2.467233689,2.976167707
Tulsa,1997,225.7,140,4.1,182.4,309.8,5.8,,0.045592705,0.067909454,,7.142405063,8.444444444,3,5.1,192.2113884,171.5441365,3.954958791,175.1823872,211.8823186,4.54082401,,0.035606773,0.046645582,,6.625494874,7.305618617,2.547148635,3.294742551
Tulsa,1998,212.1,168.9,4.1,157.5,189.3,4.3,,0.036193029,0.041116006,,6.350299401,6.454918033,2.7,2.8,195.1946802,171.1475161,3.976714972,172.5300291,208.4949708,4.504700409,,0.035694712,0.045816145,,6.584215553,7.17801353,2.57007634,3.220531169
Tulsa,1999,203.2,114.4,3.3,224.9,188.5,4.4,,0.036549708,0.057224607,,6.065671642,8.178181818,2.5,4,196.3954781,162.6353887,3.875207726,180.3855247,205.4957252,4.488995347,,0.035822961,0.047527415,,6.506433967,7.328038773,2.559564889,3.337451493
Tulsa,2000,225.5,113,3,176,209.8,5.1,0,0.031855956,0.042424242,14.3,6.632352941,6.984126984,2.3,2.8,200.7611564,155.1900804,3.743926567,179.727696,206.1413664,4.580646045,0,0.03522791,0.046761939,14.3,6.525321813,7.276452005,2.520630156,3.256833769
Tulsa,2001,215.3,131,3.8,224.5,222.3,5.3,0.4,0.031165312,0.057553957,13.2,5.506393862,8.075539568,2.3,4,202.941983,151.5615683,3.752337582,186.4435416,208.5651615,4.688549138,0.06,0.03461852,0.048380741,14.135,6.37248262,7.396315139,2.487535632,3.368308704
Tulsa,2002,193.4,123.3,3.4,202.4,256.3,5.7,-0.5,0.036023055,0.061391542,14.8,5.755952381,7.101754386,2.5,4.5,201.5106855,147.3223331,3.699486945,188.8370104,215.7253872,4.840266768,-0.024,0.034829201,0.050332362,14.23475,6.280003084,7.352131026,2.489405287,3.538062398
Tulsa,2003,196.1,191.7,4.8,180.9,197.8,4.6,-0.2,0.05899705,0.047552448,13.1,6.953900709,6.303135889,4,3.4,200.6990827,153.9789831,3.864563903,187.6464588,213.0365792,4.804226752,-0.0504,0.038454378,0.049915374,14.0645375,6.381087728,7.194781755,2.715994494,3.517353039
Tulsa,2004,186.8,168.4,3.9,191.3,210.6,4.7,0.9,0.043661972,0.051388889,14.4,6.624113475,7.007326007,3.1,3.7,198.6142203,156.1421356,3.869879318,188.19449,212.6710923,4.78859274,0.09216,0.039235517,0.050136402,14.11485688,6.41754159,7.166663393,2.77359532,3.544750083
Tulsa,2005,236.2,166,4.4,183.3,165,4.3,-1.4,0.055072464,0.037878788,13.3,7.570512821,6.665454545,3.8,2.5,204.2520872,157.6208153,3.94939742,187.4603165,205.5204284,4.715303829,-0.131664,0.041611059,0.04829776,13.99262834,6.590487275,7.091482066,2.927556022,3.38803757
Tulsa,2006,226.5,162.1,4.4,159.2,137.6,4.2,0.4,0.053598775,0.038983051,10.6,8.060498221,6.00754717,3.5,2.3,207.5892742,158.292693,4.016987807,183.221269,195.3323642,4.638008254,-0.0519144,0.043409216,0.046900553,13.48373409,6.810988917,6.928891832,3.013422619,3.224831935
Tulsa,2007,371,172.9,4.3,266.6,185.2,4.4,0.4,0.06840796,0.052219321,12.8,9.205955335,7.682997118,5.5,4,232.100883,160.483789,4.059439636,195.7280787,193.8125095,4.602307016,0.01587276,0.047159028,0.047698368,13.38117398,7.170233879,7.042007625,3.386409226,3.341107145
Tulsa,2008,301.9,268,5.6,249.6,129.5,3.8,0.3,0.08045977,0.048411498,9.8,9.996688742,7.751552795,6.3,3.2,242.5707506,176.6112207,4.290523691,203.8088669,184.1656331,4.481960964,0.058491846,0.052154139,0.047805338,12.84399788,7.594202109,7.1484394,3.823447842,3.319941073
Tulsa,2009,259.3,150.8,3.8,250.2,147,3.9,0.1,0.051104972,0.038189533,11.1,8.00308642,7.651376147,3.7,2.7,245.080138,172.7395376,4.216945137,210.7675368,178.5907881,4.394666819,0.064718069,0.051996764,0.046362967,12.5823982,7.655534755,7.223879912,3.804930666,3.226949912
Tulsa,2010,288.7,216.9,5.3,319,131.8,3.9,-1.3,0.064599483,0.052413793,9.5,7.997229917,8.179487179,5,3.8,251.6231173,179.3636069,4.379403366,227.0024063,171.5721699,4.320466796,-0.139989641,0.053887172,0.047270591,12.12003847,7.70678903,7.367221002,3.984191066,3.312907425
Tulsa,2011,248.7,191.7,4.8,286.3,128.5,3.3,0.4,0.053793103,0.043092522,9.4,7.675925926,7.211586902,3.9,3.4,251.1846497,181.2140659,4.442492861,235.8970454,165.1113444,4.167396777,-0.058991195,0.053873062,0.046643881,11.7120327,7.702159564,7.343875887,3.971562406,3.325971311
Tulsa,2012,211.4,245.7,5,228.2,119.6,3.2,-0.2,0.051932367,0.039160839,10.8,6.291666667,6.63372093,4.3,2.8,245.2169522,190.886956,4.526118932,234.7424886,158.2846428,4.02228726,-0.080142516,0.053581958,0.045521424,11.57522779,7.490585629,7.237352644,4.020828045,3.247075615
Tulsa,2013,191.4,164.8,4.1,230.7,198.9,4.6,0.8,0.03022339,0.048843188,8,5.346368715,6.686956522,2.3,3.8,237.1444094,186.9739126,4.462201092,234.1361153,164.3769464,4.108944171,0.051878862,0.050078173,0.046019689,11.03894363,7.168953092,7.154793225,3.762703838,3.330014272
Tulsa,2014,291.5,149,3.7,286,202.7,5.6,0.8,0.032979976,0.072780204,13.4,6.595022624,8.881987578,2.8,5,245.297748,181.2778257,4.347870929,241.915698,170.1254044,4.332602546,0.164097032,0.047513443,0.050033766,11.39310208,7.082863522,7.413872378,3.618298263,3.580512132
UCLA,1956,86.8,135.2,3.1,94.2,168.3,3.2,,0.032312925,0.025954198,,5.710526316,6.875912409,1.9,1.7,86.8,135.2,3.1,94.2,168.3,3.2,,0.032312925,0.025954198,,5.710526316,6.875912409,1.9,1.7
UCLA,1957,100.9,200.3,3.8,100.1,180.7,3.7,,0.042944785,,,7.702290076,5.85380117,2.8,,88.915,144.965,3.205,95.085,170.16,3.275,,0.033907704,0.025954198,,6.00929088,6.722595723,2.035,1.7
UCLA,1958,102.7,144.5,3.1,99.3,197,3.9,,0.025487256,0.030487805,,5.109452736,6.532894737,1.7,2,90.98275,144.89525,3.18925,95.71725,174.186,3.36875,,0.032644637,0.026634239,,5.874315158,6.694140575,1.98475,1.745
UCLA,1959,93.3,169.5,3.8,118.1,197.8,3.8,,0.039182283,0.031383738,,6.479166667,6.453551913,2.3,2.2,91.3303375,148.5859625,3.2808625,99.0746625,177.7281,3.4334375,,0.033625284,0.027346664,,5.965042885,6.658052276,2.0320375,1.81325
UCLA,1960,118.3,204.4,4.6,109.2,153.5,3.4,,0.042087542,0.017405063,,8.15862069,5.870967742,2.5,1.1,95.37578688,156.9580681,3.478733125,100.5934631,174.093885,3.428421875,,0.034894623,0.025855424,,6.294079555,6.539989596,2.102231875,1.7062625
UCLA,1961,66.5,203.6,4,78.5,151.3,3.7,,0.035058431,0.031021898,,7.074468085,5.451388889,2.1,1.7,91.04441884,163.9543579,3.556923156,97.27944366,170.6748023,3.469158594,,0.034919194,0.026630395,,6.411137835,6.37669949,2.101897094,1.705323125
UCLA,1962,89.1,137.6,3.5,92.4,215.5,3.8,,0.02901354,,,6.906976744,5.668711656,1.5,,90.75275602,160.0012042,3.548384683,96.54752711,177.3985819,3.518784805,,0.034033346,0.026630395,,6.485513671,6.270501315,2.01161253,1.705323125
UCLA,1963,156,75.9,2.3,133.9,221.3,4.3,,0.020373514,0.039548023,,6,6.728643216,1.2,2.8,100.5398426,147.3860236,3.36112698,102.150398,183.9837946,3.635967084,,0.031984371,0.028568039,,6.412686621,6.3392226,1.88987065,1.869524656
UCLA,1964,145.3,102.1,2.9,130.4,254.9,4.5,,0.035149385,,,6.665137615,6.899470899,2,,107.2538662,140.59312,3.291957933,106.3878383,194.6212254,3.765572021,,0.032459123,0.028568039,,6.45055427,6.423259845,1.906390053,1.869524656
UCLA,1965,137.7,201.9,4.3,136.4,168.5,3.9,,0.050819672,0.029548989,,9.5625,6.373831776,3.1,1.9,111.8207863,149.789152,3.443164243,110.8896626,190.7030416,3.785736218,,0.035213205,0.028715182,,6.917346129,6.415845634,2.085431545,1.874095958
UCLA,1966,139.7,233.8,4.6,139.7,105.5,2.8,,0.050872093,0.021702838,,7.804469274,6.292792793,3.5,1.3,116.0026683,162.3907792,3.616689607,115.2112132,177.9225854,3.637875785,,0.037562039,0.02766333,,7.050414601,6.397387708,2.297616813,1.787981564
UCLA,1967,158.8,207.4,4.1,110.5,175,3.7,,0.049707602,0.033282905,,8.87150838,5.785340314,3.4,2.2,122.4222681,169.1421624,3.689186166,114.5045312,177.4841976,3.647194418,,0.039383873,0.028506266,,7.323578668,6.305580599,2.462974291,1.84978433
UCLA,1968,140.3,144.4,3,167.6,184.5,3.8,,0.034236805,,,6.34841629,6.277153558,2.4,,125.1039279,165.430838,3.585808241,122.4688515,178.5365679,3.670115255,,0.038611813,0.028506266,,7.177304311,6.301316543,2.453528147,1.84978433
UCLA,1969,217.6,212.8,4.1,135.8,123.7,2.7,,0.056430446,0.014965986,,9.10460251,4.884892086,4.3,1.1,138.9783387,172.5362123,3.662937005,124.4685238,170.3110827,3.524597967,,0.041284608,0.026475224,,7.466399041,6.088852874,2.730498925,1.73731668
UCLA,1970,229.7,167,3.6,233.9,151,3.3,,0.041078306,0.034047919,,7.15576324,6.920118343,3.2,2.7,152.5865879,171.7057805,3.653496454,140.8832452,167.4144203,3.490908272,,0.041253663,0.027611129,,7.419803671,6.213542695,2.800924087,1.881719178
UCLA,1971,103.6,159.8,3.2,141.4,192.8,3.8,,0.026509573,,,5.820224719,6.701421801,1.8,,145.2385997,169.9199134,3.585471986,140.9607584,171.2222573,3.537272031,,0.039042049,0.027611129,,7.179866828,6.286724561,2.650785474,1.881719178
UCLA,1972,59.4,346.4,5.7,186.4,175.4,3.5,,0.058224163,,,7.92,7.766666667,4,,132.3628098,196.3919264,3.902651188,147.7766447,171.8489187,3.531681226,,0.041919366,0.027611129,,7.290886804,6.508715877,2.853167653,1.881719178
UCLA,1973,70.4,400.3,6.4,151.6,175.6,3.8,,0.078762307,0.027586207,,8.282352941,5.786259542,5.6,2,123.0683883,226.9781374,4.27725351,148.350148,172.4115809,3.571929042,,0.047445807,0.02760739,,7.439606724,6.400347426,3.265192505,1.899461301
UCLA,1974,111.1,262.2,4.8,154.5,197.5,4.1,,0.040816327,0.027259684,,8.050724638,7.253521127,2.8,1.9,121.27313,232.2614168,4.355665483,149.2726258,176.1748438,3.651139686,,0.046451385,0.027555234,,7.531274411,6.528323481,3.195413629,1.899542106
UCLA,1975,112.2,318.4,5.1,153.5,187.6,4.2,,0.055033557,0.036075036,,9.12195122,6.265306122,4.1,2.5,119.9121605,245.1822043,4.467315661,149.9067319,177.8886172,3.733468733,,0.047738711,0.028833205,,7.769875933,6.488870878,3.331101585,1.98961079
UCLA,1976,90.2,331.5,5.4,145,147.5,3.4,,0.054448871,0.019914651,,6.632352941,5.311355311,4.1,1.4,115.4553365,258.1298736,4.607218312,149.1707221,173.3303246,3.683448423,,0.048745235,0.027495422,,7.599247484,6.312243543,3.446436347,1.901169172
UCLA,1977,113.5,233.5,4.3,174.1,154.2,3.2,,0.036931818,0.021563342,,7.183544304,6.748062016,2.6,1.6,115.162036,254.4353926,4.561135565,152.9101138,170.4607759,3.61093116,,0.046973222,0.02660561,,7.536892007,6.377616314,3.319470895,1.855993796
UCLA,1978,72.5,246.3,4.3,145.7,165.8,3.4,,,0.025,,6.041666667,6.475555556,,1.8,108.7627306,253.2150837,4.52196523,151.8285967,169.7616595,3.579291486,,0.046973222,0.026364768,,7.312608206,6.3923072,3.319470895,1.847594727
UCLA,1979,129.4,247.2,4.4,182.9,176.8,4,,0.03638814,0.039772727,,7.394285714,7.034615385,2.7,2.8,111.858321,252.3128212,4.503670446,156.4893072,170.8174106,3.642397763,,0.04538546,0.028375962,,7.324859832,6.488653428,3.226550261,1.990455518
UCLA,1980,163.4,208.1,4.1,185.5,121.4,2.9,,,0.020632737,,8.252525253,6.062091503,,1.5,119.5895729,245.680898,4.443119879,160.8409111,163.404799,3.531038098,,0.04538546,0.027214478,,7.464009645,6.424669139,3.226550261,1.91688719
UCLA,1981,153.3,159.4,3.3,177.3,170.8,3.8,,0.045123726,0.021592443,,7.405797101,6.051194539,3.1,1.6,124.6461369,232.7387633,4.271651897,163.3097745,164.5140792,3.571382384,,0.0453462,0.026371173,,7.455277764,6.368647949,3.207567722,1.869354111
UCLA,1982,269.3,155.7,3.4,200.5,126.9,3.1,,0.052840159,0.030136986,,8.976666667,6.226708075,4,2.2,146.3442164,221.1829488,4.140904112,168.8883083,158.8719673,3.500675026,,0.046470294,0.026936045,,7.683486099,6.347356968,3.326432563,1.918950995
UCLA,1983,228.3,161.6,3.3,220.9,149.8,3.6,,0.038873995,0.031506849,,8.680608365,7.172077922,2.9,2.3,158.6375839,212.2455065,4.014768496,176.6900621,157.5111722,3.515573772,,0.045330849,0.027621666,,7.833054439,6.471065111,3.262467679,1.976108346
UCLA,1984,163.5,168.3,4.1,198,156.3,4.2,,0.02827381,0.035874439,,6.146616541,6.757679181,1.9,2.4,159.3669463,205.6536805,4.027553221,179.8865527,157.3294964,3.618237706,,0.042772293,0.028859582,,7.580088754,6.514057221,3.058097527,2.039692094
UCLA,1985,191.5,224.2,4.3,220.5,71.3,2.1,,0.041994751,0.028315946,,8.14893617,6.601796407,3.2,1.9,164.1869044,208.4356284,4.068420238,185.9785698,144.4250719,3.39050205,,0.042655662,0.028778036,,7.665415867,6.527218099,3.079382898,2.01873828
UCLA,1986,167.8,217.3,4.6,181.5,122.8,3,,0.046153846,0.028885832,,7.020920502,5.654205607,3.3,2.1,164.7288687,209.7652842,4.148157202,185.3067844,141.1813111,3.331926743,,0.043180389,0.028794206,,7.568741562,6.396266226,3.112475463,2.030927538
UCLA,1987,224.4,201.2,4,189.7,93.4,2.7,,0.052139037,0.029717682,,8.976,5.748484848,3.9,2,173.6795384,208.4804915,4.125933622,185.9657667,134.0141145,3.237137731,,0.044524187,0.028932727,,7.779830328,6.299099019,3.230604144,2.026288407
UCLA,1988,238.9,198.8,4.4,174.3,99.5,2.7,,0.050131926,0.025297619,,7.731391586,5.67752443,3.8,1.7,183.4626077,207.0284178,4.167043579,184.2159017,128.8369973,3.156567072,,0.045365347,0.028387461,,7.772564516,6.205862831,3.316013522,1.977345146
UCLA,1989,190.1,127.4,3.2,163.2,176.8,4.1,,0.029985007,0.037447989,,7.146616541,5.68641115,2,2.7,184.4582165,195.0841551,4.021987042,181.0635164,136.0314477,3.298082011,,0.043058296,0.02974654,,7.67867232,6.127945079,3.118611494,2.085743374
UCLA,1990,251.5,142.4,3.8,168.4,197.6,4.1,,0.049062049,0.046321526,,7.933753943,6.682539683,3.4,3.4,194.514484,187.1815319,3.988688986,179.163989,145.2667305,3.418369709,,0.043958859,0.032232788,,7.716934564,6.211134269,3.16081977,2.282881868
UCLA,1991,240.5,200.1,4.4,220.1,102.4,2.9,,0.041333333,0.027377522,,8.016666667,6.550595238,3.1,1.9,201.4123114,189.1193021,4.050385638,185.3043906,138.836721,3.340614253,,0.04356503,0.031504498,,7.761894379,6.262053414,3.151696804,2.225449588
UCLA,1992,179.6,124.6,3.1,135.3,162.5,3.4,,0.029368576,0.027696793,,6.301754386,6.322429907,2,1.9,198.1404647,179.4414068,3.907827792,177.803732,142.3862128,3.349522115,,0.041435562,0.030933342,,7.54287338,6.271109888,2.978942284,2.17663215
UCLA,1993,199.8,183.7,4.2,200.8,135.1,3.4,,0.044959128,0.032258065,,6.66,6.435897436,3.3,2.3,198.389395,180.0801958,3.951653623,181.2531722,141.2932809,3.357093798,,0.041964097,0.031132051,,7.410442373,6.29582802,3.027100941,2.195137327
UCLA,1994,246.1,153.5,4.1,203.7,203.5,4.2,,0.037845706,0.04076087,,7.887820513,8.280487805,2.6,3,205.5459858,176.0931664,3.97390558,184.6201964,150.6242888,3.483529728,,0.041346338,0.032576373,,7.482049094,6.593526988,2.9630358,2.315866728
